,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster13
CBWD6,0.0127045975380472,0.084747272949607,0.0184352596773645,0.00891797140504741,0.0274933804690524,0,0.0384191959731771,0.0711710363893669,0.00794342373305672,0.0642085855860377,0,0.0362007248706205,0
CBWD5,0.072984425590249,0.130795439151995,0.0559755580539813,0.124725309665265,0.134828979545565,0.173059894059993,0.0501304764200229,0.0184993441820688,0.117884784600215,0.197335117043205,0,0.0181423685758688,1.34361157123749
AL591479.1,0.00099009655096465,0.0219139925614222,0.00973518822674292,0,0.0151925810106449,0.0615559912004366,0.0130832779272095,0,0.00835728499230219,0,0,0,0
CBWD3,0.00374561400369683,0.0267743187324665,0.0185293068403696,0.012483160151803,0,0,0,0,0,0.0152590801181354,0,0,0
PIP5K1B,0.00117393686950818,0,0,0,0.0146368763986033,0,0,0,0,0.0478582846512399,0,0,0
FAM122A,0.0384470965386031,0.0824672437228725,0.0484419112083376,0.0430745509760334,0.0396018243472914,0,0.0351249116637875,0.134889279681355,0.0712116351475276,0.0625640069323015,0,0.11797665527563,0
FXN,0.0047460564396834,0.0564695141850903,0.0832293628732915,0.0294153987848192,0.0584427594127021,0.134176461904552,0.122591021345025,0.05185918089511,0.0114763834890467,0.254668093817908,0,0.0785141357675436,0
TJP2,0.0182766964454253,0.0272355989451849,0,0.0695538606639015,0,0,0,0,0.0595468295742697,0,0,0.0367070753327886,0
PTAR1,0.0283092696718926,0.0297689764272756,0.0454337586587017,0.0334457823781558,0.0720568354140205,0,0.0812389060047195,0.0598430747772436,0.0432110145695117,0,0,0.0925962912314897,0
C9orf135,0.00093453412828521,0,0,0,0,0,0,0,0,0,0,0,0
SMC5-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
SMC5,0.0606565594619837,0.051263791034719,0.0517106035957443,0.0348944276595436,0.129342019554786,0,0.0605311165343932,0.163210459329761,0.100964856741451,0.14854279504872,0,0.0398959646068299,0
KLF9,0.037461668298946,0,0,0.0349402899890969,0,0,0,0.0762296330146929,0.0300830879324912,0.0143947863019065,0,0.0467365701883245,0
TMEM2,0.0415050966366684,0.028145687856517,0.0531134594058952,0.0113561134213651,0.0150690006130462,0,0.0770406443332104,0.0280836163798805,0.0131975495292871,0,0,0,0
ABHD17B,0.0122365878803235,0,0.0360653470977468,0.0343355165504598,0.0157275337492556,0.0687601378583965,0.0683403098935189,0.0234058798044661,0.0211278276113503,0.0190879133319859,0,0.0293079963500793,0
C9orf85,0.015804409798052,0,0.0108449588319119,0.0559553434959119,0.0410695927682852,0,0.0457590748297338,0,0.0138123512454769,0.0765767836692877,0,0.0814269688759024,0
RP11-63P12.6,0.0372136489337893,0,0,0.045383211114989,0.0139156312205523,0,0.013506520404191,0,0.0444069403791368,0,0,0,0
ZFAND5,0.296120596435503,0.140052671810681,0.146609958070177,0.386302395351466,0.0915143458734034,0.0782531475422579,0.0955180843050596,0.247836396953282,0.456644908720989,0.128940116700746,0,0.0554802696412089,2.512152484619
ALDH1A1,0.0400020833689653,0,0,0.0348156529853728,0,0,0,0,0,0,0,0,0
ANXA1,3.19300313477283,2.4449585366835,2.81591457307944,2.39294262750275,0.124681473712878,2.57426645705668,1.8613201174074,2.31079140818511,2.81299408412588,0.134386716246345,0,0.682504391128626,2.25114268953293
C9orf40,0.00138006656726515,0.0555507539869082,0.0090899401520662,0.0128798969149833,0.014467980366779,0,0.0127040227641208,0,0,0.0370845670387872,0,0,0
C9orf41,0.00526145403280182,0,0.0228327885534309,0.023158347717089,0.029114098410864,0,0.0130370063411111,0.0281991908098636,0.00688300767908115,0.0547114006347435,0,0,0
NMRK1,0.0293077624859522,0.0460537389670209,0.1984430905238,0.0723120564274815,0.0260768680877375,0.873435855357593,0.20483895327001,0.0184993441820688,0.019362563722639,0.0142074716452744,0,0.0759601115178415,0
OSTF1,0.606168431181151,0.243689975784189,0.32127042726941,0.765286731539736,0.281553436546215,0.877171398489976,0.713771727494047,0.269915383172494,0.87821504428854,0.142980490522218,0,0.510891773984108,0
PCSK5,0.00865191626179503,0,0,0,0,0,0.0520388000395483,0,0,0,0,0,0
RFK,0.0660358864069929,0.135780833083501,0.0660324554139367,0.180195119983615,0.0733756661474151,0.0834806126532941,0.0833633726182674,0.0936120438041088,0.110642192046452,0.15570296697476,0,0.041235480465748,0
GCNT1,0.0376623581345333,0,0,0.0467422624638613,0.0282882014780947,0,0.172437607380857,0,0.0281501030137018,0.0158212008731305,0,0.0756967098476346,0
VPS13A,0.00487598777815253,0.0225967129014987,0.00800902724172398,0,0.062119114917968,0,0.0752822005138725,0.0176757927701931,0,0.0174884035598328,0,0.0407278701340759,0
GNAQ,0.0263185454058842,0,0,0.0121373450144322,0,0,0,0,0.0214504137722303,0,0,0.0209763190972371,0
CEP78,0.00721143031918141,0.0449459663577296,0.0185295216244646,0.0138830939866198,0.0149338194007494,0.158277071060198,0.0460722936257111,0.0490843119814935,0.0201370162545768,0.105154489823696,0,0.0461525214674009,0
PSAT1,0.00566586775751829,0.0493572620817475,0,0.00891797140504741,0.0146368763986033,0,0,0,0,0.364988038525143,0,0,0
TLE4,0.168060680730032,0.195187718074051,0.186185621911026,0.144040725701202,0.0454991305198284,0.0776430956026976,0.151527110170699,0.219673964435439,0.167497983800749,0.083360430460674,0,0.0555222255784582,1.34361157123749
TLE1,0.00115898350463382,0,0.00868992853849481,0.00906960712606978,0.0283632674870108,0,0.0998017484475612,0.0176757927701931,0.0201702492708586,0.0502794934345091,0,0,0
FRMD3,0.0119999263748905,0,0,0.0376138860857724,0,0,0,0,0,0,0,0,0
IDNK,0.0231212628957384,0.047571559012246,0.0307759803170298,0.0557874238380979,0.0443879178862372,0.102189370123407,0.0971506530904202,0,0.0155640326662895,0.0163824214166181,0,0.0397150171887607,0
UBQLN1,0.150985638489285,0.114467003399075,0.120405714669936,0.147083467303936,0.229582937525335,0.147044874198043,0.120090449582982,0.547603612310863,0.182005889356557,0.242311362875085,0,0.272100171912082,0
RP11-522I20.3,0.00363624162920342,0,0,0.0226087078500733,0.013513441161286,0,0,0,0.00576033168186973,0,0,0,0
GKAP1,0.00807643985921441,0.0166750044478456,0.00831452930695843,0,0.0138102119576514,0.0820045442648114,0,0.0278390063103522,0.00580192249598678,0.0397139560899117,0,0.0370896338266979,0
KIF27,0.00134309643590786,0.0217935782828438,0,0,0.0124141979126286,0,0.0111951438059205,0,0,0,0,0.020456742496417,0
C9orf64,0.0164189440332933,0.0219139925614222,0.0100524893164792,0.0214899872823471,0.0588904902258354,0.073440208865289,0.0111226531363227,0,0.0164582101241437,0,0,0.0579950294929184,1.34361157123749
HNRNPK,0.773823284371529,1.24220909879806,0.880774286512935,1.12585553503498,1.12876087670169,1.02641053056816,1.28636440816043,1.55636092320039,1.40506711306253,1.80116137411059,0,1.33316065620261,0
RP11-575L7.8,0.0013900340633634,0,0,0.0108503740601199,0,0,0,0.032864576438424,0,0,0,0,0
RMI1,0.0262501654001404,0,0.0188925037082834,0.0244444046555421,0,0,0,0,0.013868729620879,0,0,0,0
NTRK2,0,0,0.0179355880566771,0,0,0,0,0,0,0,0,0,0
AGTPBP1,0.0121970734849479,0,0.0239864165762956,0,0,0.13832102145821,0.0657559480709507,0.106570387973835,0.0165622420407858,0.0137707975780637,0,0,0
NAA35,0.0187032079763255,0.0545858618619884,0.0656163261234216,0.0228239024277976,0.0834903244853132,0,0.040425255290593,0.101041205823198,0.0135347973128123,0.0348923946027347,0,0.0556043870946357,0
GOLM1,0.0408255625566412,0,0,0.0391511721329666,0,0.0723368253990103,0,0,0,0,0,0,0
ISCA1,0.0319081441978698,0.171264853124463,0.171951557930624,0.0475832239580894,0.0514315846266984,0,0.0735308561696133,0.180179644829812,0.0672257900473274,0.20683806955917,0,0.284570492493852,0
ZCCHC6,0.0703849903570396,0,0.0498116778687314,0.181132474994215,0.0269934860145095,0.14458720560948,0.0527072165469631,0.108576861614651,0.0451222388461517,0.0143947863019065,0,0.0777341577792702,0
GAS1,0,0,0,0,0,0,0.0134407909860276,0,0,0,0,0,0
DAPK1,0.104059511691158,0,0,0.0224256726986592,0,0,0.0116543540138068,0,0.0348894865051083,0.019331980158396,0,0.0457491475494615,0
CTSL,2.73638315429805,0.271236131515205,0.104440681284026,0.887873895237101,0,0,0.0231309136394183,0.0860589433378197,0.336528343937806,0.0516001709846952,0,0.0862061309870952,2.512152484619
CDK20,0,0,0.00992101402851963,0,0,0,0,0,0,0,0,0,0
SPIN1,0.0165014008885862,0.0288923733202003,0.0106455608449263,0.0343608239233416,0.0160913838861738,0,0,0.0625819044239142,0.026098406414659,0.0237300160692684,0,0.0271848397102414,0
C9orf47,0.00163261344044852,0,0,0,0,0,0,0,0,0,0,0,0
S1PR3,0.00291955616572951,0,0,0.0109751918982791,0,0,0,0,0,0,0,0,0
CKS2,0.0883189897106465,0.0827197396392784,0.0780564390090705,0.0616177055653911,0.205502183868189,0,0.135994757255267,0.417907801452586,0.078143132455715,1.02135614287684,0,0.837704574694397,0
SECISBP2,0.0768442132052916,0.0888902954132347,0.166868642917132,0.102457538600752,0.053962438483359,0,0.0724458464597907,0.174289714542544,0.0743116108550308,0.166035650192482,2.11168655381106,0.155447709189032,0
SEMA4D,0.0549606631068147,0.180151480090348,0.0693051495754988,0.0485402370585519,0.025415098665042,0.133850149248664,0.129778343659867,0.0300106017741555,0.0263138963046643,0.0217432986797337,0,0.0178266143905831,0
GADD45G,0.0261131385874945,0,0.0214555947318913,0,0,0,0.0368605514107627,0.363886962739868,0.0262833637722062,0.0509946755426685,0,0.01899433495745,0
SYK,0.167236086389328,0,0,0.132361660853959,0.109396161437182,0,0.0777521489542762,0,0.154506695417269,0.0181915355970984,0,0.152024386057663,0
RP11-305L7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AUH,0,0.0273583968815117,0.0481915552096545,0.00891797140504741,0.037556256662823,0,0.0392154164628182,0.0281991908098636,0.00590320857126902,0.0382792402658563,0,0.0580226786948941,0
NFIL3,0.0100457736907556,0,0,0.0128314388460165,0,0,0,0,0.0201657101781542,0.0174884035598328,0,0,0
SPTLC1,0.0349085174347782,0,0.010326951437552,0.0379770888228724,0.0288825131171647,0.162166751258208,0.0456624139407678,0,0.0114028966389009,0.0196173661157029,0,0,0
IARS,0.0105095655923909,0.0499967973270727,0.0471932764315158,0.0103180065646807,0.0425614647460473,0,0.037060505071787,0.0945006324589347,0.0211562786057423,0.248358992322689,0,0.11923099198203,0
NOL8,0.0240285909515365,0.115031552052934,0.13458551314976,0.0674965358532787,0.106492914677171,0.0687601378583965,0.053379111157284,0.132346785472478,0.0841872106753692,0.294815359112793,0,0.14430770877891,0
CENPP,0,0,0,0.0107584563668706,0.0137755378935394,0.073440208865289,0,0,0,0,0,0.0425200471643984,0
IPPK,0.00274012098690673,0.0273501640228725,0,0.0213228263969411,0.0129177012885214,0,0,0.0457594091500736,0.029581758877714,0.0174884035598328,0,0.0163534305529736,0
BICD2,0.0210020849696514,0.028270961909884,0.0111821728057053,0.0657920930146769,0.0327729526105875,0,0.0120547734239311,0,0.0469574810144357,0.068185591725355,0,0.0823679803106275,0
ZNF484,0.00270564180091226,0.0166750044478456,0.00962582910170245,0,0,0,0,0,0,0,0,0,0
FGD3,0.0564300346244079,0.238580223917198,0.0386049549944584,0.101711988774784,0.044368687041466,0.217228466294873,0.116057552330945,0.129646770636469,0.0335080978896786,0.0150400064499188,0,0,0
SUSD3,0.00755487970045045,0.189205123052766,0.1327138263062,0.00872437272874289,0.0572624272636044,0,0.0378837258450889,0.0234058798044661,0.00703696053706333,0.0358053112112276,0,0,0
C9orf89,0.660215758446061,0.0536882745988609,0.111594146196191,0.231847897601973,0.0248853040475684,0.576035793831816,0.458269875517951,0.0239310338801345,0.515320291488221,0.0428728165594764,0,0.185338003485944,2.512152484619
NINJ1,1.86069183871326,0.177261097970812,0.056099216108341,0.870558078380529,0.0268350563255278,0.280274130404309,0.358474214323527,0.285765989760479,1.57131992927551,0.250691521495766,0,0.978875866914148,2.71894437346008
RP11-165J3.6,0,0,0,0,0,0,0,0,0.00729219006308377,0,0,0,0
FAM120AOS,0.154916420791914,0.0560786874705805,0.0339434155636661,0.272619960885123,0.0721135713819909,0.141112132674121,0.104484532185371,0.0442783754483903,0.174193645459896,0.133931505774354,0,0.0192027005319271,0
FAM120A,0.0537668724988794,0.0270581427124886,0.0387810260655677,0.0704657510087887,0.0279178028549912,0,0.0429325117275424,0,0.0642047486818558,0.0203149616651515,0,0.023044806713658,0
PHF2,0.017106949119473,0,0,0.0222944440743134,0,0,0.00960072579940983,0,0.00590320857126902,0,0,0,0
PTPDC1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF169,0.00557018051933198,0,0.0277630349977764,0.0261183471800339,0.0109799209873193,0.073440208865289,0.0395038295928376,0,0.021686809452335,0.0152203355285579,0,0,0
HIATL1,0.0228298908482425,0,0.0184900514563769,0.0349243946249677,0.0278183052398472,0,0.012095757117797,0.0563737076365665,0.023263829920975,0.0345068150411433,0,0.020456742496417,0
FBP1,0.0279356152721307,0,0.00901519830031153,0.0238193649245356,0.0143941057323172,0,0.0140853364379662,0,0.0122044903882292,0,0,0,0
C9orf3,0.00167310162076547,0,0,0,0,0,0,0,0,0.017829612132835,0,0.058300641008233,0
FANCC,0,0,0,0,0.0121178333129105,0,0,0,0.00579112671832738,0.0143947863019065,0,0.017116105074977,0
PTCH1,0,0,0,0,0,0.0834806126532941,0,0,0,0,0,0,0
ERCC6L2,0.0103842956790779,0.0474862747696678,0,0.0112332315392481,0.0398645747213698,0,0.0256844571583465,0.029675905048061,0.00934023373001612,0.0237458031667513,0,0.0213241934172991,0
SLC35D2,0.0110520269383732,0,0.0184050796742515,0,0,0,0,0,0,0,0,0.022634492593412,0
ZNF367,0,0,0.00989955290404597,0,0,0,0,0.0330597453512575,0,0,0,0,0
HABP4,0.00265551342924255,0.0283341728529669,0.00795469612070352,0,0.0281824373747234,0.08002392351794,0,0,0.00709990701710525,0,0,0,0
CDC14B,0,0,0,0,0.0106191427847711,0.0767650302577731,0,0,0,0,0,0,1.34361157123749
AAED1,0.332370420748436,0.10140429442521,0.0562948549309702,0.175971706242322,0.0729292033952884,0.217074433963442,0.0506618125921771,0.210474965882299,0.359194812248333,0.179626237412873,0,0.12504183038052,0
ZNF510,0.00119635726922673,0.0297068380852364,0.0183384508104867,0.00842304099980141,0,0.063158452960371,0.0384110570749457,0,0.00677433773628273,0,0,0,0
ZNF782,0.00386857035277281,0,0,0,0,0,0.0127992223179239,0.0248447187139605,0,0,0,0,0
HIATL2,0.00658070230301679,0,0.00993025035151824,0,0,0,0,0,0.00594424642012284,0,0,0,0
CTSV,0,0,0,0,0,0,0,0,0,0.0189643742980712,0,0,0
RP11-498P14.5,0,0,0,0,0.0146143486029849,0.0814287526491093,0,0,0,0,0,0,0
TDRD7,0.141068175014253,0.053048761448484,0.0366247179091049,0.0759936715933374,0.0120957649485899,0,0.066557123363346,0.0480215931714686,0.211953592520586,0.0404153800331162,0,0.0592529079407045,0
TMOD1,0.00265820046466255,0.0264605435837152,0,0,0,0,0.0121979777681089,0,0.0122839174355521,0,0,0,0
TSTD2,0.00644771698191023,0.0217935782828438,0,0.0131052123235921,0,0,0.026345094218694,0.0188948573691796,0.0185283596752686,0.0174562232400557,0,0.0251543827406469,0
NCBP1,0.0112850748226587,0.0239136270118465,0.0189104188096775,0.00914569723888926,0.0296154459877643,0.0615133238496535,0.0270626335905917,0,0.0246312306065495,0.0155206926614435,0,0.0423430743685033,0
XPA,0.0373446659389412,0.205401823219912,0.100057665875867,0.0229918740776879,0.0682866834593514,0,0.18110641097897,0.0586613624985082,0.0201917933923396,0.0675087543672607,0,0.115185629483544,0
C9orf156,0.0392261689685902,0,0.111798824517189,0.0593527768110268,0.0290945666540382,0.17298777592104,0.229324018119317,0.096268233529034,0.0485291681220818,0.0419701098166421,0,0.0923947244174666,0
HEMGN,0.00287256566711534,0.0473653068532038,0.0176692046339303,0,0,0,0,0.102841822568514,0,0,0,0,0
ANP32B,0.174524883979674,0.77501604595351,0.816680467822761,0.404705576515803,0.33094883601488,0.394824646069913,0.321309771679387,0.506428469815944,0.316258654928216,1.24309095275785,0,0.408033944808113,0
NANS,0.53291643369853,0.196287303253855,0.122743852253756,0.369657192053769,0.162769503662665,0.156920821518583,0.0959039558512461,0.342105369026782,0.429867693197689,0.465513975359529,0,0.600147856057799,0
TRIM14,0.1690624756374,0.0774646166089918,0.0935327747164657,0.100932260804719,0.0583193579204424,0.0683103954781579,0.136878075727839,0,0.158500036978553,0.0492053717875852,0,0.111386634496169,0
CORO2A,0.00115685748911349,0,0.00823970990818639,0,0,0.08002392351794,0,0,0.00705675611452459,0,0,0,0
TBC1D2,0.090383309530099,0,0.0196668611238861,0.0425387217232109,0.015172620476929,0,0,0,0.0386191028085085,0,0,0,0
ANKS6,0,0.0217935782828438,0,0,0,0,0,0,0,0,0,0,0
COL15A1,0.00147122598292598,0,0,0,0,0,0,0,0,0,0,0,0
TGFBR1,0.0216137189614898,0,0,0,0.0143084791292402,0,0.0143880452513234,0,0.0394609927954183,0,0,0.0364903562859449,0
ALG2,0.0759069668801639,0.0531076485817764,0.115848997951941,0.0645158082655075,0.0786404249604234,0,0.089997796770074,0.120466049836378,0.525606917027067,0.201201048633826,0,0.96244162580575,0
SEC61B,0.971928960992533,0.545180759402456,0.940062588703343,0.819728095426751,0.87862204643929,1.20485903059585,0.885488118324061,1.1887224383761,1.62264857792722,1.43459202363791,0,3.61799895121697,0
NR4A3,0.0896222589997688,0,0,0,0.0566531226340959,0,0.00973509425510266,0,0.338380209174993,0.157443562333909,0,0.0652511063148029,0
STX17,0.0621137750198853,0.0256159675062797,0.0471037467784978,0.117612273691606,0.0110897781441922,0,0.0687354842485622,0.115158201760452,0.08420383005277,0,0,0.0618875512984542,0
ERP44,0.563357361467407,0.355752893063871,0.250811610911967,0.569769137682362,0.241446441639764,0.460596210831916,0.246206888743798,0.197768383394451,0.540963050016067,0.188030308189294,0,0.4943911114651,0
INVS,0.0036973916335605,0.0289019347350714,0.0204993004063005,0.0219863212668104,0.0124495751787859,0,0.0131535629388871,0,0.00823412302051131,0,0,0,0
TEX10,0.00666924373055456,0,0.0298238942954439,0,0.0456795261892076,0.139409772635401,0.0170469772916082,0.0653688956153735,0.0207093610641682,0.0927984546203945,0,0,0
MSANTD3,0.0183190366278826,0,0.0194859429829206,0,0,0,0,0,0.0419033958157204,0,0,0,0
MRPL50,0.0848999504890076,0.143158136744145,0.239678418942398,0.128835317675424,0.176697032250475,0.154868961514398,0.118769502313288,0.2659301099384,0.140974564425116,0.427051707641473,0,0.254977838493445,0
ZNF189,0.0130417977622126,0,0.00966000699993357,0,0.0294484847391062,0.0723368253990103,0,0,0.0117864497872816,0.0158212008731305,0,0,0
RNF20,0.024898827773291,0.0225967129014987,0.0216186177243356,0.0837702691435744,0.0421199999962983,0,0.0110631711977387,0.110178115244261,0.0133849232663669,0.057827477578,0,0.120117028498964,0
SMC2,0.00834735729444481,0.112212264167789,0.0777855666581832,0.0694856307380439,0.0726295167851099,0.0615559912004366,0.107852769199654,0.176121153463842,0.00688300767908115,0.0897330784396893,0,0.0635511057404902,0
NIPSNAP3A,0.201970349024882,0.0858813601270988,0.0497372208334962,0.229242484679904,0.0878149063372773,0.0778537814349648,0.0535441849774824,0.0365706501393727,0.535797045562315,0.0217432986797337,0,0.257056298280719,0
NIPSNAP3B,0.00128694272528099,0,0,0,0,0,0,0,0,0.0166573177255152,0,0.0224675840028496,0
ABCA1,0.0621749748307778,0,0,0.00891797140504741,0,0.0615559912004366,0,0.0236619568360548,0,0,0,0,0
SLC44A1,0.160765165055123,0,0.0154805271023879,0.0272447970146391,0.0334466812852021,0,0.0544256805343471,0,0.167530073398468,0,0,0.081545105446311,0
FSD1L,0.0233565061758811,0,0,0.014221965167115,0.0136018231887052,0.078658287912529,0,0,0.0262772315468452,0.0624986829222686,0,0.0215767826847629,0
FKTN,0,0,0,0,0,0,0,0,0,0.0348603409679675,0,0,0
TAL2,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM38B,0.117603480113332,0.0601506405354953,0.0591825584825988,0.0902426322394191,0.159157629548431,0.0820045442648114,0.0680444846409376,0.140812014757311,0.0878575165503791,0.273310164001423,0,0.159297134436833,0
RAD23B,0.163352786673283,0.112061002266551,0.220783769545037,0.164598345723484,0.296053313630223,0.193431914668421,0.320309038144458,0.378371753676683,0.304259128239272,0.446728248073666,0,0.125212826923956,0
KLF4,0.0155600361150009,0,0.00899854112415259,0.0699952060773122,0,0,0,0,0.105426188128882,0,0,0.0192890249639532,0
IKBKAP,0,0,0,0,0,0,0,0,0.00705049123484279,0,0,0.0433557019471192,0
FAM206A,0.00144678193484433,0.0267743187324665,0,0,0.0144070687007979,0,0.0266358204315164,0.0615586550314726,0.00727645959618464,0.0231802807269071,0,0,0
CTNNAL1,0.0185185801569571,0.0823142254288131,0.139749954829695,0.0347793001520449,0.0134589585733692,0,0.0746232955662185,0.0698948383781121,0.0250330164142204,0,0,0.0204692468164515,0
TMEM245,0.0124191237537161,0.0959066401248105,0.065056606369854,0,0.0272644337819241,0,0.0835362098180723,0.097599120956136,0.0279163290002709,0.0844305654719067,0,0.0190257723828941,0
AKAP2,0.00254296091131108,0,0,0,0,0,0,0,0,0,0,0,0
TXN,2.34276458578833,0.342535462331333,0.500676585920442,0.687849260340541,0.554424499885397,0.292900045340887,0.476435506084058,0.177181217942516,3.63703254659151,2.32998280050309,0,4.46614195890981,2.71894437346008
LPAR1,0.0214100522461217,0,0,0,0,0,0,0,0.00717498448094842,0,0,0,0
KIAA0368,0.0315259653366391,0,0,0.0223933557018647,0,0.0815791556040603,0,0,0.0350974604939124,0.0334044351889895,0,0.0177103665413863,0
ZNF483,0,0,0.0103064160994232,0,0.0157995589021868,0,0,0.0253835180792106,0,0,0,0,0
PTGR1,0.0369434317750901,0,0,0,0,0,0,0.0188948573691796,0.0190715300512611,0,0,0.059262304556997,0
DNAJC25,0.00900668106665006,0,0.0206288135919405,0,0.0112046118242329,0.0782531475422579,0.0251786042199969,0.0757018285861431,0.0223061063695936,0.0871761590515932,0,0.113857416644658,0
GNG10,0.0153010377888036,0,0,0.0785204371884961,0.0133765194435085,0,0,0,0.00764161596531279,0,0,0.0157403621596881,0
UGCG,0.00729211794427319,0,0,0.028759741364081,0.0227253132612991,0.0798531101074514,0,0,0.051230737439292,0.0819678098356372,0,0.726166070726074,0
SUSD1,0.0169023991464262,0,0,0.0554704015039087,0,0,0,0,0.0125619140197442,0,0,0.35266923211667,0
PTBP3,0.0999533829543627,0.0734619350962992,0.0675587729133121,0.176057304215138,0.120831033964277,0.281615677656755,0.0928223143547262,0.0983964380172284,0.117235865423113,0.0696339136218307,0,0.218924695428019,0
HSDL2,0.0342514283783129,0,0.0279117976204448,0.0150687233043666,0.0394163457338958,0,0.0209971540065131,0,0.0304910455526459,0,0,0.122690788807742,0
C9orf147,0,0,0,0,0,0,0,0,0,0,0,0,0
KIAA1958,0.00137580917223726,0,0,0.0105639196388641,0.014295752636322,0,0,0,0,0,0,0,0
INIP,0.0899912366775544,0.0863114520002349,0.139601314935517,0.0810925298300888,0.070012348171454,0.183805250519435,0.0650432671836009,0.218417131609721,0.101679295330634,0.151314882349501,0,0.0652082942400489,0
SNX30,0.0097605141924467,0,0,0.00995888648279311,0,0,0,0,0,0,0,0,0
SLC46A2,0.00115615079488454,0,0,0.012409464221701,0,0,0,0,0,0,0,0,0
ZNF883,0.00122581397368971,0.0560391867643822,0.00969451181921593,0,0,0,0,0,0,0,0,0,0
ZFP37,0,0,0.00868342493023861,0,0.0158051378244977,0,0.0233925634200029,0,0,0,0,0,0
SLC31A2,0.80840975494182,0.0800503834553804,0.0572947975411949,1.21079314018055,0.0295717073757334,0,0.0539132362738937,0.0427797738845582,0.722427997791525,0.0154296699856786,0,0.0998002280314124,0
FKBP15,0.1773969409455,0,0.0462697279014693,0.0668253848781532,0,0,0.0428208364803097,0.0776369981355917,0.0212230532056131,0.0407392973664233,0,0.0403609253510092,0
SLC31A1,0.152038876880488,0,0.0188774254981496,0.0447896309500656,0.014295752636322,0,0.0507795684816155,0,0.0752735671711493,0.0219003759052648,0,0.0179355095506531,0
CDC26,0.0015025922707257,0,0.00872482595146278,0,0,0,0,0,0,0,0,0,0
PRPF4,0.019743340384304,0.0489431470317431,0.071060279553785,0.0109713009793257,0.0722986990554982,0,0.035090151623589,0.176933645057697,0.0909938458447102,0.223018534068929,0,0.124544494621299,0
BSPRY,0.000964423814517072,0,0,0,0,0,0,0,0.00493093239459574,0,0,0.0803327803187366,0
HDHD3,0.0122405669452263,0.0849676279762127,0.0293911197966374,0.00752756598761111,0,0,0.0403248425411855,0.0554931630556356,0.00578238739215328,0.0814491798083746,0,0.100357507352983,0
ALAD,0.00256427242297885,0.0305332292360647,0,0,0.0258959411114106,0.0808937761887569,0.0650113449817977,0,0.0202201806913874,0,0,0,0
POLE3,0.0295985064359797,0.0804981095016134,0.128155588843606,0.0270741947058744,0.0896713552206247,0.213392756135535,0.115087904891978,0.425566317409411,0.0701674090064953,0.322782336408015,0,0.120048492925979,0
RGS3,0,0,0,0,0,0,0.113038530429135,0.022913976277816,0,0,0,0,0
ZNF618,0,0,0.0190386534426371,0,0,0,0.0123380022838303,0,0.00658150994670634,0,0,0.0416870613943816,0
AKNA,0.035437240509186,0.0565753315852742,0.0358446425621844,0.0687459234437767,0.0704046951782154,0.222542064522072,0.146492149296588,0.048081671775626,0.0328208018262818,0.0218120428632903,0,0.125369284027568,0
DFNB31,0.0109735907576167,0,0.0182414897481334,0,0,0.154341369663822,0.0127083073261749,0.0569016580601705,0.0112119834474195,0.020053575475496,0,0,0
ATP6V1G1,1.80902929183487,1.36992133769276,0.947495736514561,1.47080463692284,1.12751648828135,0.957534395356306,1.18055265165742,1.58351378948495,1.55284550803871,1.21913263899881,0,1.76304065938544,1.89697833179407
C9orf91,0.0248376397674384,0,0,0.0439349104608866,0.0296585950570492,0,0,0,0.0208098448042604,0,0,0.0418178764082204,0
TNFSF8,0.0317908987920801,0,0.0389861946619994,0,0.0144070687007979,0,0,0.0732655046395981,0,0,0,0,0
ASTN2,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM32,0,0.029036720242886,0,0,0.0104462268349161,0,0,0.0188394669382464,0,0.0152203355285579,0,0,0
TLR4,0.141942696944823,0,0,0.0442866553846927,0,0,0,0,0.0453635705515092,0,0,0,0
CDK5RAP2,0.0846774080780229,0,0.0111140139692088,0.0432354543467603,0,0,0.0368432816976032,0,0.0118607251024378,0,0,0.0232028811685916,0
MEGF9,0.0312537342370399,0,0.00940593591759556,0.025225390334275,0.0149242903310224,0,0,0,0.0327731720152546,0,0,0,0
FBXW2,0.0466993735709802,0.125676121107076,0.0797277683079751,0.0471012371293254,0.10022827234479,0.0604837354944579,0.103484320397935,0,0.0738964167872233,0.0352436897912856,0,0.0734817226058078,0
PSMD5,0.0111500145516078,0.0476051979852095,0.0473730373878791,0.023238306804403,0.0546211646389985,0,0.0258217453198256,0.0969440094589784,0.0271641836160592,0.0681374132476287,0,0.0196854519907094,0
PSMD5-AS1,0.020296050948155,0.0512629339941473,0.0571307460432891,0.0704381855688675,0.0727000894444112,0.143382969857642,0.137696126614777,0.0490748578904236,0.0400800904073263,0.0502293064273125,0,0.0621371804393176,0
PHF19,0.0122781512403242,0.0570570021081088,0.0699011899095957,0.103112012970331,0.015207599053414,0.0687601378583965,0.0476074862316151,0.111169429861869,0,0.0421459755476512,0,0,0
